ID,satisfaction_client
Vs4431,59.952328
Kr5107,60.431076
Um7382,60.053043
Xh9991,60.053043
Cg1376,60.258026
Cy6481,60.24055
Ed8911,59.952328
Eq9415,60.24055
Eh9985,60.053043
Wp5338,60.049572
Hj9410,60.258026
Lt9972,60.24055
Hd6005,60.258026
Gs3132,60.053043
Lh5741,60.258026
Tw9631,60.258026
Ar1393,60.24055
Ju9231,60.258026
Qg3664,60.258026
Dn5142,60.258026
Ba6684,60.24055
Dd2306,60.258026
Jq9794,59.952328
Vu6757,60.243534
Xq3181,60.053043
Ej4455,60.053043
Ul6872,60.258026
Zh1129,60.258026
Yl6107,60.258026
Ip2412,60.053043
Xx5067,60.243534
Es9423,60.258026
Hi6982,60.049572
Nv3672,60.258026
Gk2780,60.053043
Zd4402,60.258026
Ir1381,60.258026
Dd9393,60.24055
Fn5568,60.053043
Ft5986,60.258026
Uj7263,59.952328
Kd9349,60.258026
Lb1599,60.258026
Sb9103,60.258026
Bf5655,60.258026
Bd1475,60.24055
Kh5826,60.258026
Xo9571,60.258026
Kv7003,60.243534
Ux5228,60.24055
Yx3420,60.431076
Uz8571,60.053043
Gu4831,60.053043
Re1442,60.24055
Qr6912,60.053043
Xj3207,59.95786
Zf6475,60.258026
Ge5014,60.258026
Nn7441,60.22606
On6628,60.258026
He8395,60.049572
Mc4938,59.95786
Cf8108,60.053043
Yc5569,60.258026
Tf8674,60.258026
He6579,59.952328
Bm4760,60.258026
Iv6956,60.053043
Vl8965,60.258026
Ut1666,60.258026
Dm9876,60.24055
Op2972,60.24055
Bf4965,60.258026
Mb9266,60.258026
Uk4617,60.258026
Rc4768,59.952328
Wd7826,59.952328
Xb7813,60.049572
Sw6985,60.258026
Sb4646,60.24055
Yz2374,59.952328
Xl6812,60.258026
Wt6774,60.243534
As6950,60.24055
Ml5435,60.053043
Ea1762,60.053043
De2381,59.952328
Fa5184,60.24055
Ta9676,60.053043
Qu1614,60.049572
Va6466,59.952328
Rr3825,60.243534
Ud7444,59.952328
Xs5071,60.053043
So2037,60.258026
Qt3382,60.258026
Rl5297,60.258026
Pg4094,60.258026
Wj3565,60.258026
Bx1611,60.243534
Wc7805,60.258026
Bq7731,59.952328
Pf4506,60.258026
Js8759,59.952328
Ic9631,60.24055
Yo7571,60.258026
Mf5293,60.053043
Xc8617,60.457283
Wp6496,60.258026
Qs4448,59.952328
Dh7359,60.053043
Tk3686,60.258026
Kz8655,60.258026
Ao4119,60.24055
Yu7920,60.053043
Ny7320,59.95543
Br5530,60.258026
Wx1728,60.22606
Bt9960,60.258026
Uy2668,60.258026
Ur4118,59.952328
Hb7585,59.952328
Iq8233,60.049572
Wo2671,60.24055
Jd9830,60.258026
Ke8378,60.049572
Rl8113,60.049572
Dx3249,60.24055
Gd8391,60.24055
Oc3268,60.457283
Sg6685,60.053043
Ir3827,60.258026
Pq2526,60.258026
Qh8755,60.053043
Jp3477,60.258026
Yp5102,59.95543
Fm2732,60.258026
Qv7044,60.258026
Nj1204,60.053043
Zo7495,59.95786
Yo4895,60.258026
Td9625,60.258026
Nb3491,60.053043
Ig9327,59.952328
Hh3160,60.258026
Ln2462,59.952328
Ss9020,60.24055
Ek9331,60.258026
By6300,60.053043
St8698,60.258026
Ln2217,60.436607
Yo8111,60.258026
Xy1557,60.053043
Fy8895,60.258026
Cl1253,60.258026
Sf3166,59.952328
Eb2179,60.049572
Wt9202,60.258026
Pr4399,60.24055
Zl7344,59.952328
Nw3195,60.258026
Gc3829,60.258026
Lb1393,59.952328
Jy6464,60.053043
Th8215,60.258026
Eg7911,60.258026
Pk4574,60.049572
Qq9939,60.258026
Qy5853,60.258026
Yg6093,60.032097
Yn7496,60.258026
Wm1573,60.243534
Fe7655,60.049572
Nr1126,60.24055
Zf1216,60.053043
Iu5340,60.243534
Ap4865,60.053043
Fp8330,60.258026
Zc6821,60.053043
Ho2430,59.95786
Lt1880,60.049572
Wk8712,60.24055
Wc7655,59.952328
Xj5583,60.431076
Yx5588,60.24055
Ou5879,60.258026
Rp1729,60.053043
Mj9375,60.258026
Wu5830,60.258026
Ln5706,60.24055
Lj4662,60.053043
Zb2838,60.053043
Sx9498,60.258026
Xt6067,60.243534
Fb3749,59.95543
Ne2627,60.053043
Yp4072,60.24055
Zp9451,60.032097
Ll8814,60.258026
Df7925,60.258026
Px8397,60.258026
Qo8107,60.24055
Mn4362,59.95543
Kk5231,60.053043
Yy7737,60.053043
Ql1573,60.049572
Dv3899,60.258026
Tu8507,59.952328
Kx9888,59.952328
Ej2340,60.22606
Uf6464,60.24055
Li4157,59.952328
Zw5796,60.053043
Dd8858,59.95543
Vg8375,60.258026
Dx9779,60.049572
Pv7454,60.053043
Ld3376,60.258026
Gg5861,60.258026
Jr9891,60.053043
Ea6075,60.053043
Sh1564,60.258026
Ne2498,60.258026
Vh2175,60.258026
Kz5616,59.95543
Ox5342,61.243427
Cq5510,59.95786
Ff4278,60.053043
Bb8361,59.952328
Gj2113,60.24055
Mb8105,60.258026
Tw7988,60.258026
Jk4157,60.258026
Ja4596,59.952328
Ao7706,60.258026
Pb1739,60.053043
Xe8800,60.053043
Bb5782,60.24055
Un1242,59.95786
Eg5964,60.258026
Gz4935,60.053043
Yk3625,60.24055
Ge5737,60.053043
Au4259,60.258026
Vn1939,59.952328
Oo2546,60.258026
Cd9413,61.243427
Rm7303,60.24055
Zh6599,60.053043
Ek7234,60.258026
No9078,60.258026
Kx6703,60.258026
Nq9478,60.258026
Cl9292,60.258026
Ag7515,60.258026
Hm3263,59.952328
Ru9462,60.258026
Vv6627,60.053043
Ik3326,60.258026
Md3887,60.053043
Xr1059,60.258026
Ue4431,60.258026
Zl4663,60.053043
Qf1509,60.258026
Uz3976,59.95786
Zs5929,60.258026
Xg5338,60.258026
Qk4464,60.243534
Nb8189,60.258026
Ev6782,60.258026
Iq6490,60.258026
Je2739,60.053043
Yp4608,60.258026
Bj5877,60.053043
Nx1368,60.258026
Ve5471,60.243534
Uh1682,60.243534
Ab4284,60.258026
Yc8711,60.053043
Eb2965,60.24055
Uo9933,60.258026
Pg1625,59.95786
Ji5717,60.258026
Jk4643,60.258026
Xb9137,59.952328
Am6418,60.258026
Ec8222,59.95786
Kf1112,60.24055
Bm9471,59.952328
Mp7730,60.258026
Cl3006,60.258026
Ic7427,60.431076
Ts3526,60.053043
Et5967,60.24055
Sa3216,59.952328
Nj7620,61.243427
Jr5816,60.053043
Ci1537,60.258026
Fs5108,60.053043
At6583,59.95786
Hr1847,60.24055
Qb9570,59.95786
Vp9164,60.053043
Eq3323,59.952328
Ky5692,60.258026
Ae6920,60.032097
Pd8170,60.258026
Zx9478,60.049572
Nu9788,60.053043
Zt4775,60.258026
Be7502,59.95543
Bt3763,60.053043
Gr7919,60.258026
Qd2277,59.952328
Wt2169,59.952328
Rf4748,60.053043
Te3201,60.049572
Hb3905,60.24055
Tc1965,60.24055
Us3392,60.258026
Pt3310,60.258026
Ko3243,60.258026
Qu4053,60.258026
Yt3889,60.053043
Mp9812,60.053043
Wn8760,60.258026
Ox2999,60.258026
Ho9589,60.243534
Mq5408,59.952328
Ss9343,59.95543
Mn4764,60.053043
Nm9904,60.053043
Yb8910,60.24055
Pv6023,60.22606
Wb4509,60.258026
Dc7259,60.258026
Uz3146,60.258026
Lc5310,60.24055
Oa2007,60.258026
Jc8151,60.053043
Jk2823,60.24055
Gr4602,59.952328
Qh6316,60.053043
Vx2294,60.258026
Yi4476,60.243534
At6250,60.258026
Wo8509,60.258026
Qa2781,60.258026
Rs2962,59.952328
Yt2083,60.053043
Ga6972,59.952328
Uq8946,61.243427
Jd4374,60.24055
Xh8290,60.053043
Sp4166,59.952328
Mv8340,60.457283
Cm5574,60.24055
Gg7026,60.049572
Jx3682,59.67442
Tm6254,60.053043
Vb8820,59.952328
Jl6181,59.952328
Mj8578,60.24055
Eq9554,60.258026
Qd7254,60.258026
Nm7590,60.049572
Zn9732,60.258026
Mo8346,60.049572
Gv3611,59.95786
Gv5706,60.258026
Ma6136,60.049572
Aq4468,60.258026
Vj4835,60.053043
Ke4972,60.258026
Do6087,60.24055
Ss5599,60.053043
Uh1137,60.032097
Vp1762,60.258026
Uo7499,60.258026
Qz1791,60.053043
Ta2200,60.053043
Hy4438,60.053043
Pp5428,60.258026
Ar3238,60.24055
Wk7909,60.258026
Eu9610,60.053043
Zx9879,60.258026
Nn3848,60.258026
Pv7798,60.258026
Rr9518,60.053043
Ra8091,60.053043
Qp4366,60.258026
Ia8736,60.053043
Vw1295,60.258026
Ec1554,60.258026
Zo6256,60.258026
Vo8093,60.053043
Fz1483,60.258026
Xw1451,60.053043
Yt5848,60.258026
Jc9487,60.243534
Tb4370,59.952328
Bz8584,59.952328
Hh7272,60.258026
Lo2928,60.457283
Ax6511,60.258026
Rm8085,60.053043
Gr3263,60.258026
Ib8846,60.053043
Tn8304,60.258026
Vt4245,60.258026
Fk4279,59.952328
Ez2706,59.952328
Kr4337,60.049572
Cf4268,60.049572
Jv8114,60.258026
Ug5325,59.95786
Fd9867,60.053043
Rm3480,60.053043
Uo9150,59.952328
Fj1950,60.24055
St1613,60.049572
Fb2351,60.457283
Fc3648,60.258026
Mt3920,60.258026
Nl3121,60.053043
Qz7810,60.049572
Oc4554,59.952328
Vu1813,60.258026
Rr5784,60.053043
Go7214,60.258026
Qa3656,60.258026
Tu2135,59.952328
Nz7461,60.258026
Br9482,59.952328
Do9885,59.952328
Tb4224,59.96096
Xl8281,60.258026
Yq8248,60.24055
Vv2132,59.96096
Qi7590,59.95786
Ls6153,60.22606
Wv6091,59.952328
Ex5030,60.053043
Px6951,60.258026
Xi8722,60.258026
In3466,59.952328
La2639,59.95786
Ce9375,60.258026
Uv9096,59.95786
Zt4821,60.24055
Ax6100,60.049572
Di2984,60.258026
Ze3183,60.053043
Dz7410,59.952328
Xa5798,60.258026
Tx4764,60.258026
Jx5177,60.258026
Od6816,60.258026
Zr1536,60.053043
Jn8775,60.053043
Pg9922,60.24055
Vt4528,60.258026
Kg1428,60.258026
Cy3815,60.258026
Yu9977,59.952328
Bi7181,60.258026
Oo8217,59.95786
Ea1811,60.053043
Ys5448,60.053043
Eo4087,60.457283
Na3948,60.258026
Hb5905,60.049572
Gz5832,60.258026
Gb2533,60.258026
Pn9665,60.049572
Xh8568,60.258026
Ai1568,60.258026
Kl7537,60.258026
Yy5244,60.258026
By9499,60.258026
Ox5599,60.258026
Fy2708,60.053043
En8680,60.258026
Fa4696,60.049572
Kq9008,60.032097
Bj9200,60.258026
Ur6169,60.258026
Od9665,60.053043
Wj2479,60.24055
Et1569,60.258026
Xt1215,60.258026
Sb3237,60.258026
In7166,60.258026
Tf4577,60.053043
Df1922,60.258026
Za4066,60.24055
Lf9183,60.258026
Mh3367,60.24055
Xa2831,60.258026
Jl8378,60.258026
Gq1769,60.431076
Py4275,60.258026
Em9139,60.258026
Ff7777,60.258026
Fo8687,60.258026
Kv1465,60.258026
Jv7070,60.053043
Zn7784,60.258026
Os7247,60.24055
Fp2351,59.952328
Hl8531,60.258026
Xr3485,60.049572
Uo5845,60.258026
Mx8049,59.952328
Kx6875,60.053043
Np2551,60.053043
Mk1606,60.243534
Zo5167,60.258026
Ho7513,60.258026
Sg1571,60.258026
Ah4424,59.952328
Ot9536,60.049572
By4248,60.258026
Qo5273,59.952328
Ka7557,60.258026
Fx5476,60.258026
Yz1146,60.053043
Ln8472,60.032097
Xw7040,60.049572
Rb1960,60.258026
Iy7665,60.24055
Dz1922,60.049572
Eb3850,59.95543
Tp6019,59.952328
Ya9294,60.24055
Gy4160,60.053043
Gb1684,60.053043
Bq1133,60.049572
Pe5372,60.258026
Qx2024,60.24055
Ua7121,60.258026
Gr1947,60.258026
Nx7749,60.258026
Ss9785,60.053043
Aj3645,60.258026
Om7886,60.053043
Uq5003,60.053043
Vo3741,60.258026
Hl1229,60.24055
Es9638,59.952328
Vk5311,59.952328
Vq1197,60.24055
Tj1278,59.952328
Rm2943,59.952328
He7350,60.049572
En8245,60.24055
Bc5846,60.258026
Bm4930,60.053043
Mi6948,59.952328
Eo7829,60.258026
Ur6772,60.053043
Sw8957,60.258026
Rk3644,60.053043
Jg5936,60.258026
Ua5440,60.258026
Qt4668,60.258026
Uk2831,60.258026
Ie1870,60.457283
Qc6444,59.95786
Og1062,60.053043
Zr1402,60.053043
Tw8983,60.258026
Ew6557,60.258026
Ys1430,60.243534
Cs7283,60.258026
Kj3544,60.258026
Tf5302,60.053043
Zv6068,60.243534
Sk2192,59.952328
Mg4484,60.053043
Fc6496,60.053043
Sa1076,60.053043
Rb6004,60.258026
Te2443,59.96096
Ti4310,59.952328
Cj1605,60.053043
Mu4803,59.952328
In6080,60.258026
Ch7443,60.258026
Ey2768,60.243534
In3429,60.053043
Ij7439,59.952328
Iw1095,60.053043
Gw6770,60.053043
Cc3407,60.049572
Rs4566,60.258026
Ep6540,60.053043
Iz2362,60.053043
Cx1945,60.053043
Bg5971,60.258026
Cs7632,60.243534
Jj2926,60.053043
Dp3351,60.258026
Nz1961,60.243534
Md1835,60.258026
Jg3212,60.258026
Sm6144,60.053043
Ti6843,60.258026
Op2623,60.053043
Ie2978,60.053043
Bp6374,60.258026
Fp1055,60.053043
Rj4946,60.258026
Fn8374,60.24055
Bz7510,60.258026
Se5016,60.258026
Ts5395,60.049572
Mi3059,60.258026
Uy4173,59.952328
Fd2163,59.95786
Hy2122,59.952328
Tt8916,60.258026
Au3342,60.258026
Yq5854,60.258026
Jx3687,60.243534
Nv6136,60.258026
Lq5555,60.258026
Ry6331,59.952328
Im7303,59.95786
Wj7174,59.952328
Gl9260,59.952328
Ly3739,60.457283
Fv8567,60.053043
Sx3013,60.258026
Lm8365,60.258026
Fz6833,61.243427
Al3139,60.053043
Gp7167,60.258026
Dc2248,60.258026
Tm5133,60.258026
Ra4113,60.258026
Uo5004,59.952328
Fl7056,60.258026
Pr8230,60.053043
Xp3832,59.952328
Un2170,60.258026
Kv4701,60.053043
Ci5959,60.24055
Bz1570,60.258026
Mf8607,60.053043
Aa6739,60.053043
Cz3896,60.258026
Cx7287,60.258026
Ob6556,59.95786
Yd9532,60.053043
Ye3671,60.258026
Yo9150,59.95786
Np3392,59.952328
Ja3448,60.053043
Rg5514,60.24055
Ew4043,60.258026
Hm4665,60.243534
Ne1513,60.053043
Ri3616,60.053043
Hj4403,60.258026
Nk3914,60.258026
Hp1969,60.258026
Ix7850,60.258026
Jp4311,60.24055
Gl3483,60.049572
Ka1466,60.053043
Is4621,60.053043
Oc3078,59.95786
Hc5111,59.952328
Zr6418,60.22606
Ed4532,60.053043
Ww9298,60.243534
Zx1149,60.053043
Yu6077,60.053043
Jt2137,60.258026
Tz9591,60.053043
Kn9899,60.258026
We8671,60.24055
Gy4589,60.053043
Zd9964,60.053043
Op6595,60.053043
Lv6598,60.053043
Ml3844,60.258026
Tv2728,60.258026
Jb7542,60.053043
Bf5540,60.258026
Zk2002,60.053043
Bz1893,60.258026
Un9434,60.24055
Zh6294,59.952328
Ij8871,60.24055
Vt6879,60.258026
Rx8724,60.258026
Si7766,60.032097
Rs9503,60.053043
Zc8525,60.053043
Zh4593,60.258026
Qx4048,60.258026
Ol2871,60.053043
Jk4220,60.258026
En9214,60.258026
Dj1451,60.258026
Hn8365,59.96096
Ee4977,60.258026
Eu5753,60.258026
Kg7469,60.258026
Kj4436,60.243534
Rt4057,60.258026
Cn7479,60.258026
Yb4378,59.952328
Dk2530,60.258026
Ks1083,60.258026
Wt4895,59.952328
Ly9020,59.952328
Vp8156,60.258026
Ao5392,60.258026
Xk9708,60.258026
Nx6349,60.258026
Kw2701,60.258026
Qr9252,60.053043
Hg9247,60.258026
Ly7381,60.24055
Nb6060,59.952328
Ug5163,59.952328
Fu3549,60.258026
Mv1260,60.258026
Wf5492,60.053043
Co8573,59.952328
Rz1332,60.258026
Gs3157,60.258026
Jj2721,59.95786
Vi3348,60.053043
Oi1727,60.258026
Ls4741,60.258026
Yc2843,60.053043
Ir3184,60.243534
Ox7086,60.053043
Jx1209,60.258026
Wi2769,60.22606
Cw2654,59.95786
Zo1399,60.053043
Oc6213,60.258026
Yn6067,60.258026
Du4953,60.032097
Rp3621,59.952328
Iy6806,60.258026
Vc3502,59.95543
Yd8873,59.952328
Qe1780,60.258026
Vg2219,59.952328
Fd9082,60.258026
Ap6372,60.258026
Dq2276,59.67442
Rw2405,60.243534
Ds5988,60.24055
Wg7398,60.053043
Wt4194,60.258026
Fr6092,60.258026
Pj3661,60.457283
Si4197,59.95786
Vt4929,60.258026
Bh5643,60.258026
Pu3754,60.053043
Lf5958,60.053043
Ae3719,60.22606
Qi8150,59.95786
Vi8783,60.053043
Uh4097,60.258026
Uu8883,60.258026
Hh4602,60.24055
Cd3462,59.95786
Mk1994,59.67442
Zz5104,60.053043
Sf6997,60.24055
Ta7041,59.952328
Lz9262,59.952328
Js5505,60.053043
Pl6257,60.053043
Hx5131,60.258026
Ry2067,60.243534
Xr4015,60.258026
Td9387,60.258026
Js1484,59.952328
Lh3889,60.24055
Ua8163,60.049572
Ip4634,60.24055
Tc3806,60.053043
Zg3566,59.952328
Bw3190,60.258026
Mf6241,60.258026
Jf9648,60.258026
Nt7463,60.258026
Uk8207,60.258026
So6565,60.053043
Xd8403,60.24055
Bm9521,60.243534
Qz6849,60.258026
Ay6126,60.032097
Cs3109,60.258026
Pm2467,61.243427
Vr5366,60.049572
Ks2864,60.053043
Qk4247,60.258026
Eb5468,60.049572
Zd4637,60.258026
Vs6781,60.053043
Qb6179,59.952328
Qj5950,60.24055
Nt7948,60.258026
Vo5064,60.258026
Xk7610,59.952328
Jb9373,60.258026
Va6570,60.258026
Gp1765,60.24055
Kb3030,60.243534
Zs2266,60.258026
Ui5466,60.258026
Iy8189,60.053043
Jj5821,60.049572
Uo4751,60.258026
Kb5076,59.952328
Fh1371,60.053043
Yk3856,60.049572
Rs5678,60.258026
Zo5382,60.258026
Wi3637,60.053043
Lu4005,60.24055
Sd3493,60.24055
Lb6136,59.952328
Oc2823,60.258026
Am9083,59.952328
Ug6487,59.952328
Uh9035,60.258026
Na7773,59.952328
Lt1336,60.243534
Ae5110,59.952328
Yk9825,60.24055
Rc1187,60.24055
Zm7434,59.952328
Uq6475,60.258026
Cl9579,60.24055
Xj6142,60.258026
Wa5808,59.95786
Ir4211,59.952328
Tr5728,59.952328
Qv2267,60.243534
Am7412,60.032097
Dy4349,59.952328
Wq6052,60.24055
Oq6565,60.24055
Bm3154,60.24055
Es3847,60.053043
Mn8585,60.258026
Op1835,60.258026
Jf2622,60.243534
Kb5863,60.258026
Kx1865,60.053043
Uk9921,59.95543
Hz7619,60.258026
Dh5904,60.258026
Cu9642,60.24055
Ft7583,60.258026
Re2220,60.258026
Dy4958,60.258026
Wl4628,59.952328
Vs4238,60.258026
Ow7436,60.258026
Dd3297,59.952328
Bw6329,60.258026
Jb2957,60.258026
Zm5475,60.258026
Sg6795,60.053043
Hw4604,60.053043
Ru6748,60.258026
Ap4997,60.049572
Rw5609,60.243534
Ko2230,60.258026
Tp4344,60.258026
Hg3087,59.952328
Ji3074,60.24055
Ee3038,60.053043
Oz9630,60.243534
Gp4919,60.258026
Zb3534,60.053043
Cw8273,60.258026
Gh5223,60.258026
Xu8866,60.053043
Wj2746,60.258026
Qs6277,59.952328
La8391,60.258026
Gq3207,60.258026
Bw6217,60.053043
Xs2597,59.952328
Gt3280,60.243534
Kg4485,60.258026
Qp5669,60.258026
Wl9020,60.258026
Sx4310,60.258026
Qq5513,60.258026
Pq3192,60.258026
Ls4633,60.258026
Qu8598,60.053043
Jr8946,60.258026
Ie3865,60.053043
Hk3040,60.053043
Cp9729,60.258026
Qn1388,60.258026
Ol8311,60.049572
Hr9771,60.258026
Ll9010,59.95543
Th6337,60.24055
Mv2635,60.258026
Xm4063,59.95786
Xm2877,59.952328
Vo9495,60.243534
Tk6362,59.952328
Qb1140,60.258026
Fa7094,60.258026
Pw8547,60.258026
Dz7645,60.258026
Ld5902,60.258026
Rm7138,60.258026
As9638,60.431076
Mt2153,60.258026
Mu4093,60.258026
Qt9511,60.053043
Uw4348,60.258026
Gg3832,60.258026
Ny4697,60.258026
Or9676,59.952328
Hj8557,60.053043
No6549,60.243534
Ku6359,60.258026
Wz2297,60.258026
Bo8555,60.24055
Ng6839,60.053043
Yi7516,60.258026
Fp7490,60.053043
Qm1175,60.258026
Qm6813,59.95786
Ql2022,60.24055
Mw5293,60.24055
Gd7304,60.258026
Lv3175,59.95543
En3494,60.457283
Em8333,60.24055
My9141,59.952328
Yx9108,59.952328
Li9694,60.053043
Ej7562,60.258026
Ba2743,59.952328
Iv3351,60.24055
Wl9598,60.053043
Zt1092,60.24055
Zw7734,60.258026
Qo3284,60.258026
Xn5444,59.95786
Xh4887,59.95543
Cr9506,60.258026
Bb1780,60.053043
Vm7581,60.053043
Qb8370,60.258026
Zp4529,60.053043
Yi3918,60.053043
Gm1882,60.258026
If7220,60.243534
Lg6322,59.952328
Wu9119,60.243534
Uv9304,60.258026
Vy4273,60.258026
Mu4690,60.24055
Js6881,60.258026
Au3077,60.258026
Mk1503,60.053043
Ws1928,59.952328
Hi7934,60.053043
Nb6068,60.053043
Lu6658,60.24055
Si6141,60.049572
Ku9104,59.952328
Hh2426,60.24055
Qt3932,59.952328
Qo1503,59.952328
Oa9957,60.053043
El6052,60.258026
Bp3411,60.053043
Fd2782,60.258026
Vj7995,59.95786
Wo4817,60.24055
Ds5913,59.952328
Dz2846,60.258026
Kz4333,60.258026
Ev3824,60.258026
Qu6382,60.258026
Op3323,60.053043
Rm3751,60.24055
Nf1786,60.053043
Tb6970,60.24055
Tg5948,60.24055
Yd7966,60.053043
Hk3241,60.258026
Kx9026,60.049572
Mn1333,60.258026
Ig7688,60.24055
Yx6505,60.258026
Hu3884,60.258026
Va8821,60.258026
Yo9410,60.243534
Ir3823,60.049572
Cf5087,60.258026
Ma1589,59.952328
Bx1450,60.258026
Fy8397,59.952328
Nh4080,60.258026
Ty8474,60.258026
Vh1677,60.431076
Fz4738,60.053043
Wj5661,60.258026
Kc2848,60.258026
Nb3205,60.258026
Uj1113,60.258026
Ac6968,60.049572
Vu3788,59.952328
Yy7943,59.952328
Fi5313,60.431076
Jb1460,60.258026
Bn4539,60.258026
An8712,60.258026
Ty5849,60.258026
Td6160,60.049572
Yq7956,60.243534
Vq6307,60.049572
Qx2902,60.24055
Mz1904,59.952328
Me8642,60.24055
Hi4545,60.258026
Qp6846,60.053043
Lr8990,60.258026
Pb1033,60.053043
Wp9229,60.258026
Xe2142,60.457283
Xe5471,60.243534
Qe5691,59.952328
Pc6523,59.95786
Kk1542,60.053043
Sy3071,60.24055
Ww8722,60.053043
Ym3523,60.243534
Km7909,60.053043
Mv2568,60.258026
Ni1083,60.258026
Gn4736,59.952328
Hp3693,59.952328
Kr5147,60.258026
Jy2765,60.258026
We4695,59.952328
Pm1309,60.258026
Em6688,59.95786
Ns7803,60.258026
Hm8303,60.258026
Jk3576,60.258026
Dn8566,59.952328
Iy5115,60.24055
Rv2708,60.258026
Wc7853,60.049572
Bi8762,60.258026
Jd8023,59.952328
Ao1736,60.049572
Vw9896,60.24055
Ku9027,60.258026
Jr4786,60.243534
Yt8102,60.053043
Sh3705,60.049572
Fg6969,59.952328
Oj6629,59.95786
Vc6588,60.053043
Pw4738,60.049572
Ay1775,60.258026
Ng7702,60.053043
Vs7145,60.258026
Sd8480,60.24055
Oy5563,60.258026
Gf1514,60.258026
Hl4693,60.258026
Rm4068,59.952328
Nk4818,59.952328
Xd9914,60.258026
Lc5997,60.258026
Lv7317,60.243534
Ao2366,60.053043
La9132,59.952328
Da9326,60.258026
Hy8605,60.258026
Zj1649,60.258026
Mj6278,59.95786
Fd3056,59.952328
Tl2749,60.053043
Cm1593,60.053043
Ht7760,60.24055
Ce9499,59.952328
Wo1409,60.053043
Ks7580,60.258026
Dm2761,60.258026
Wh8072,60.258026
If3753,60.457283
It9666,60.053043
Mp7772,59.952328
Is2978,60.258026
Ev1079,60.258026
Ot9533,60.258026
Zq7830,59.95786
Oy1440,60.258026
Js1060,59.952328
Dz9969,60.258026
Fw3356,60.258026
Gw5308,60.049572
Fi2479,60.457283
Ei7030,59.952328
Jf3829,60.053043
Ll1386,59.952328
Qq3128,60.258026
De2596,60.258026
Hx6420,60.053043
Kb7594,60.258026
Yu2273,60.24055
Gg1220,60.24055
Qh4935,59.952328
Gl3861,60.24055
Tr4757,60.258026
Ki2857,60.258026
Tg2656,60.24055
Vv3046,60.258026
Af2642,59.952328
Ql4008,60.053043
Pk9547,60.049572
Mx9604,60.258026
Xb7693,59.95786
Bu7447,60.24055
Cg2404,60.258026
Mw2253,60.24055
Hx4291,60.053043
Pp5563,59.952328
Ly1259,60.258026
Dz8489,60.258026
Oz6533,60.053043
Ma6952,60.243534
Cw8433,60.258026
Pz3340,60.258026
Sx4728,60.258026
Gr9344,60.053043
Dx7599,60.258026
Px6706,60.258026
Mh4811,60.258026
Ci6515,60.258026
Gl9476,60.053043
Ys3011,60.258026
Qs6043,60.258026
Qk9636,60.258026
Ju3210,60.258026
Bj9895,60.24055
Wa5453,60.24055
Io6244,59.95543
Rq5456,60.258026
Fz8150,60.258026
Hv6195,59.95786
Bc8542,60.24055
So5546,60.258026
Rw5096,60.258026
Dl3034,60.053043
Gs6817,60.24055
Qj5144,60.258026
Ss2514,60.258026
Oc8548,60.24055
Iv6460,60.258026
Ae4400,60.053043
Gm5189,60.053043
Sb2427,60.053043
Ui7676,60.258026
Wj4901,60.049572
Le6097,60.24055
Sy2354,60.24055
Ra4566,60.053043
Tm2868,60.24055
Ky3921,60.258026
Ef6218,60.24055
Pe5445,59.95543
Va8235,60.258026
Gz9777,60.258026
Pt3722,60.457283
An3083,59.67442
Ub2038,60.053043
Af8378,60.053043
Hd3657,60.258026
Vy4648,60.258026
Sf2520,60.258026
Rx1939,60.258026
Yw7230,60.258026
Gu1220,59.952328
Tk5512,60.258026
Uz5995,59.952328
Ky4230,60.049572
Vb2523,60.053043
Gx2135,60.258026
Wq6108,60.243534
Ky2580,60.258026
Pl3587,59.952328
Fv7741,60.049572
Wp1802,60.053043
Pj8328,60.258026
Zn2477,60.049572
Yg9995,60.258026
Yz6560,60.053043
Ph3618,60.258026
Gm6890,60.053043
Ae5693,60.258026
Hw4251,60.243534
Yw1859,60.053043
Fw8962,60.258026
Om7898,60.457283
Yq4854,60.053043
Rm4764,60.258026
Nk9394,60.258026
Kv6862,60.24055
Wv4239,60.258026
Pn6218,60.258026
Wn7418,60.24055
Px3212,60.258026
Mp9798,60.258026
Gp8727,60.24055
Rj9503,60.436607
Tq7111,60.258026
Rk5137,60.457283
Em7231,60.258026
Xh4365,60.053043
Jk6874,60.243534
Qx9069,60.258026
Ws2575,60.053043
Id2788,60.436607
Sf3902,60.258026
Bl4136,60.24055
Nn2173,60.258026
Vq2820,60.258026
Pq4387,60.258026
Dh4481,60.032097
Rz3345,60.258026
Wg1906,60.049572
Rv7482,60.258026
Kt9312,60.243534
Pz7932,60.258026
Sf2341,60.053043
Uf6953,60.258026
Aq3012,60.258026
Kj1176,60.258026
Ff6345,60.24055
Yv8976,60.053043
Rl5810,60.258026
Ud3516,60.053043
Fl6276,60.258026
Pu8481,60.22606
Pw3683,60.258026
Ow5067,60.258026
Hp1206,60.24055
Qr9772,60.032097
Bz7706,60.053043
Un5687,60.24055
Tz8020,60.258026
Wl8859,60.049572
We6709,60.053043
Sc1076,60.24055
Gt4380,60.258026
Wo2880,60.258026
Ys3792,60.053043
Ad7942,60.258026
Ku9611,60.049572
Ks5086,59.952328
Zu5863,60.258026
Fu7096,60.053043
Db4510,59.952328
Yh3035,60.258026
Ad5182,59.95786
Dr7995,59.952328
